Case_,Age_group,rolling sum,Hospitalized,died_daily,died_ratio
2020-04-01,0-9,0.2857142857142857,0.2857142857142857,197.42857142857142,0.0014471780028943561
2020-04-01,10-19,0.2857142857142857,0.2857142857142857,197.42857142857142,0.0014471780028943561
2020-04-01,20-29,6.428571428571429,6.428571428571429,197.42857142857142,0.032561505065123016
2020-04-01,30-39,14.0,14.0,197.42857142857142,0.07091172214182345
2020-04-01,40-49,24.142857142857142,24.142857142857142,197.42857142857142,0.12228654124457308
2020-04-01,50-59,35.0,35.0,197.42857142857142,0.17727930535455863
2020-04-01,60-69,36.857142857142854,36.857142857142854,197.42857142857142,0.18668596237337193
2020-04-01,70-79,46.57142857142857,46.57142857142857,197.42857142857142,0.23589001447178004
2020-04-01,80+,33.857142857142854,33.857142857142854,197.42857142857142,0.17149059334298117
2020-04-02,0-9,0.42857142857142855,0.42857142857142855,226.28571428571428,0.001893939393939394
2020-04-02,10-19,0.2857142857142857,0.2857142857142857,226.28571428571428,0.0012626262626262625
2020-04-02,20-29,7.142857142857143,7.142857142857143,226.28571428571428,0.03156565656565657
2020-04-02,30-39,18.142857142857142,18.142857142857142,226.28571428571428,0.08017676767676768
2020-04-02,40-49,27.142857142857142,27.142857142857142,226.28571428571428,0.11994949494949494
2020-04-02,50-59,41.42857142857143,41.42857142857143,226.28571428571428,0.1830808080808081
2020-04-02,60-69,42.0,42.0,226.28571428571428,0.1856060606060606
2020-04-02,70-79,51.857142857142854,51.857142857142854,226.28571428571428,0.22916666666666666
2020-04-02,80+,37.857142857142854,37.857142857142854,226.28571428571428,0.16729797979797978
2020-04-03,0-9,0.42857142857142855,0.42857142857142855,247.57142857142858,0.0017311021350259663
2020-04-03,10-19,0.42857142857142855,0.42857142857142855,247.57142857142858,0.0017311021350259663
2020-04-03,20-29,7.714285714285714,7.714285714285714,247.57142857142858,0.031159838430467397
2020-04-03,30-39,20.285714285714285,20.285714285714285,247.57142857142858,0.08193883439122908
2020-04-03,40-49,28.285714285714285,28.285714285714285,247.57142857142858,0.11425274091171378
2020-04-03,50-59,44.857142857142854,44.857142857142854,247.57142857142858,0.18118869013271782
2020-04-03,60-69,49.142857142857146,49.142857142857146,247.57142857142858,0.1984997114829775
2020-04-03,70-79,55.714285714285715,55.714285714285715,247.57142857142858,0.22504327755337564
2020-04-03,80+,40.714285714285715,40.714285714285715,247.57142857142858,0.16445470282746683
2020-04-04,0-9,0.5714285714285714,0.5714285714285714,258.85714285714283,0.002207505518763797
2020-04-04,10-19,0.42857142857142855,0.42857142857142855,258.85714285714283,0.0016556291390728477
2020-04-04,20-29,8.285714285714286,8.285714285714286,258.85714285714283,0.03200883002207506
2020-04-04,30-39,22.142857142857142,22.142857142857142,258.85714285714283,0.08554083885209714
2020-04-04,40-49,29.285714285714285,29.285714285714285,258.85714285714283,0.1131346578366446
2020-04-04,50-59,45.714285714285715,45.714285714285715,258.85714285714283,0.17660044150110377
2020-04-04,60-69,53.142857142857146,53.142857142857146,258.85714285714283,0.20529801324503313
